,node_id,ycoord,xcoord,street_count,ref,highway,geometry
0,259986397,35.4044033,129.3459785,4,,,POINT (129.3459785 35.4044033)
1,310741234,35.7093307,129.1901046,3,,,POINT (129.1901046 35.7093307)
2,310741298,35.7105161,129.1906936,3,8,motorway_junction,POINT (129.1906936 35.7105161)
3,414673783,35.4912557,129.229637,4,,traffic_signals,POINT (129.229637 35.4912557)
4,414673792,35.509743,129.3357136,5,,,POINT (129.3357136 35.509743)
5,414673796,35.51998,129.3434862,4,,,POINT (129.3434862 35.51998)
6,414673800,35.5248566,129.3440365,6,,,POINT (129.3440365 35.5248566)
7,414673802,35.5330763,129.2498431,3,,traffic_signals,POINT (129.2498431 35.5330763)
8,414673815,35.5492878,129.357792,4,,,POINT (129.357792 35.5492878)
9,414673825,35.5569061,129.3608747,4,,,POINT (129.3608747 35.5569061)
10,414673835,35.5615202,129.3613889,4,,,POINT (129.3613889 35.5615202)
11,414673895,35.625427,129.3510489,4,,,POINT (129.3510489 35.625427)
12,414673897,35.6298319,129.3477386,3,,,POINT (129.3477386 35.6298319)
13,414673939,35.502525,129.429103,4,,traffic_signals,POINT (129.429103 35.502525)
14,414673942,35.4879544,129.4223048,4,,,POINT (129.4223048 35.4879544)
15,414673945,35.4968884,129.4276329,4,,,POINT (129.4276329 35.4968884)
16,414673951,35.4981395,129.41771,4,,,POINT (129.41771 35.4981395)
17,414673957,35.492876,129.4266173,4,,,POINT (129.4266173 35.492876)
18,414673977,35.5375385,129.3280447,4,,,POINT (129.3280447 35.5375385)
19,414673983,35.5416421,129.3262132,4,,traffic_signals,POINT (129.3262132 35.5416421)
20,414674018,35.5516715,129.3359675,4,,,POINT (129.3359675 35.5516715)
21,414674038,35.5558715,129.3370341,4,,,POINT (129.3370341 35.5558715)
22,414674046,35.5566071,129.3355203,3,,,POINT (129.3355203 35.5566071)
23,414674047,35.561314,129.3312205,4,,,POINT (129.3312205 35.561314)
24,414674054,35.5173214,129.3101125,1,,,POINT (129.3101125 35.5173214)
25,414674055,35.5323628,129.3080784,3,,,POINT (129.3080784 35.5323628)
26,414674065,35.4420336,129.334861,3,,,POINT (129.334861 35.4420336)
27,414674074,35.5302798,129.3159203,5,,,POINT (129.3159203 35.5302798)
28,414674080,35.5268085,129.32647,4,,traffic_signals,POINT (129.32647 35.5268085)
29,414674088,35.50415,129.41706,4,,,POINT (129.41706 35.50415)
30,414674089,35.5152724,129.4242574,4,,,POINT (129.4242574 35.5152724)
31,414674090,35.6260776,129.3525118,4,,,POINT (129.3525118 35.6260776)
32,414674093,35.5472338,129.34484,3,,,POINT (129.34484 35.5472338)
33,414674114,35.5467082,129.34849,3,,,POINT (129.34849 35.5467082)
34,414674116,35.5909747,129.3648717,3,,traffic_signals,POINT (129.3648717 35.5909747)
35,414674550,35.4745287,129.2194796,4,,traffic_signals,POINT (129.2194796 35.4745287)
36,414674580,35.50065,129.42863,4,,,POINT (129.42863 35.50065)
37,414674633,35.50175,129.41665,3,,,POINT (129.41665 35.50175)
38,414674635,35.5075842,129.4194958,3,,,POINT (129.4194958 35.5075842)
39,414674654,35.5181405,129.4317096,3,,,POINT (129.4317096 35.5181405)
40,414674691,35.558946,129.3137146,3,,,POINT (129.3137146 35.558946)
41,414674713,35.45917,129.2902807,3,,,POINT (129.2902807 35.45917)
42,414674715,35.5336642,129.3340226,3,,,POINT (129.3340226 35.5336642)
43,414674723,35.5214574,129.3176504,3,,,POINT (129.3176504 35.5214574)
44,414674738,35.50743,129.42999,3,,,POINT (129.42999 35.50743)
45,414674739,35.57281,129.33656,3,,,POINT (129.33656 35.57281)
46,414977233,35.5262689,129.2454658,3,,traffic_signals,POINT (129.2454658 35.5262689)
47,414977241,35.4152,129.26565,1,,,POINT (129.26565 35.4152)
48,436211747,35.5577709,129.1246038,3,,,POINT (129.1246038 35.5577709)
49,436211756,35.5551071,129.1227179,3,,,POINT (129.1227179 35.5551071)
50,436211759,35.5511992,129.1227152,3,,,POINT (129.1227152 35.5511992)
51,436211764,35.5554233,129.1247835,3,6,motorway_junction,POINT (129.1247835 35.5554233)
52,436211882,35.5538147,129.1241515,3,6,motorway_junction,POINT (129.1241515 35.5538147)
53,436211924,35.5579023,129.1248072,3,,,POINT (129.1248072 35.5579023)
54,436215861,35.5686612,129.1306471,3,,,POINT (129.1306471 35.5686612)
55,436215866,35.565635,129.1321164,3,1,motorway_junction,POINT (129.1321164 35.565635)
56,436215885,35.5671524,129.1301322,3,,,POINT (129.1301322 35.5671524)
57,436215894,35.5701427,129.130882,3,7,motorway_junction,POINT (129.130882 35.5701427)
58,436219893,35.501751,129.0964188,3,5,motorway_junction,POINT (129.0964188 35.501751)
59,436219895,35.4987005,129.0950183,3,,,POINT (129.0950183 35.4987005)
60,436221151,35.5547196,129.1226152,3,,,POINT (129.1226152 35.5547196)
61,436246739,35.48238,129.27998,3,,,POINT (129.27998 35.48238)
62,436246935,35.4135001,129.2604855,3,,,POINT (129.2604855 35.4135001)
63,436246959,35.4151521,129.2597318,3,,,POINT (129.2597318 35.4151521)
64,436246998,35.41121,129.25788,3,,,POINT (129.25788 35.41121)
65,436247150,35.41114,129.25796,3,4,motorway_junction,POINT (129.25796 35.41114)
66,436247175,35.41546,129.25985,3,,,POINT (129.25985 35.41546)
67,436247843,35.5205417,129.2483617,3,6,motorway_junction,POINT (129.2483617 35.5205417)
68,436247919,35.47498,129.28305,3,,,POINT (129.28305 35.47498)
69,436247943,35.51365,129.2507,3,,,POINT (129.2507 35.51365)
70,436247945,35.41516,129.26248,3,4,motorway_junction,POINT (129.26248 35.41516)
71,436288048,35.5645854,129.1292048,3,7,motorway_junction,POINT (129.1292048 35.5645854)
72,436288703,35.5569567,129.2511858,3,,,POINT (129.2511858 35.5569567)
73,436416973,35.521857,129.3114078,2,,,POINT (129.3114078 35.521857)
74,436416980,35.522659,129.3125579,3,,,POINT (129.3125579 35.522659)
75,436416985,35.5220183,129.3126722,3,,,POINT (129.3126722 35.5220183)
76,436416993,35.520406,129.3121479,3,,,POINT (129.3121479 35.520406)
77,436417016,35.51733,129.31007,4,,traffic_signals,POINT (129.31007 35.51733)
78,436417025,35.5153359,129.309711,3,,,POINT (129.309711 35.5153359)
79,436417029,35.51443,129.30956,3,,traffic_signals,POINT (129.30956 35.51443)
80,436417055,35.5063958,129.3088117,4,,traffic_signals,POINT (129.3088117 35.5063958)
81,436417060,35.5052734,129.308901,3,,,POINT (129.308901 35.5052734)
82,436417066,35.50469,129.30888,3,,,POINT (129.30888 35.50469)
83,436417075,35.50045,129.30103,4,,traffic_signals,POINT (129.30103 35.50045)
84,436417079,35.4942625,129.2949762,4,,,POINT (129.2949762 35.4942625)
85,436417101,35.4732527,129.293931,3,,,POINT (129.293931 35.4732527)
86,436417102,35.47189,129.2933,3,,,POINT (129.2933 35.47189)
87,436417125,35.4545369,129.2890546,3,,,POINT (129.2890546 35.4545369)
88,436417146,35.4386543,129.28454,3,,,POINT (129.28454 35.4386543)
89,436417215,35.4348393,129.2816786,3,,,POINT (129.2816786 35.4348393)
90,436417248,35.4177897,129.2770696,3,,,POINT (129.2770696 35.4177897)
91,436417257,35.416027,129.2743681,4,,traffic_signals,POINT (129.2743681 35.416027)
92,436417304,35.40446,129.26196,3,,,POINT (129.26196 35.40446)
93,436417867,35.52459,129.31158,3,,traffic_signals,POINT (129.31158 35.52459)
94,436417878,35.52676,129.31039,3,,,POINT (129.31039 35.52676)
95,436417891,35.5298358,129.3087245,3,,,POINT (129.3087245 35.5298358)
96,436417895,35.5308472,129.3081928,3,,,POINT (129.3081928 35.5308472)
97,436417899,35.5337058,129.3069779,4,,,POINT (129.3069779 35.5337058)
98,436417910,35.5363899,129.3060563,4,,traffic_signals,POINT (129.3060563 35.5363899)
99,436417914,35.5369698,129.3058589,3,,,POINT (129.3058589 35.5369698)
100,436417921,35.5383863,129.3054539,3,,,POINT (129.3054539 35.5383863)
101,436417930,35.54037,129.3057166,4,,traffic_signals,POINT (129.3057166 35.54037)
102,436417962,35.5446142,129.3068952,4,,,POINT (129.3068952 35.5446142)
103,436417964,35.5448798,129.3069752,3,,,POINT (129.3069752 35.5448798)
104,436417973,35.5469374,129.307537,3,,,POINT (129.307537 35.5469374)
105,436417998,35.5533088,129.3090024,4,,,POINT (129.3090024 35.5533088)
106,436418002,35.5549487,129.3060556,4,,,POINT (129.3060556 35.5549487)
107,436418020,35.5518089,129.2970323,4,,traffic_signals,POINT (129.2970323 35.5518089)
108,436418025,35.5530227,129.29313,3,,,POINT (129.29313 35.5530227)
109,436418027,35.5533078,129.2918502,3,,,POINT (129.2918502 35.5533078)
110,436418029,35.5533231,129.2908185,3,,,POINT (129.2908185 35.5533231)
111,436418033,35.5534527,129.28545,4,,,POINT (129.28545 35.5534527)
112,436418035,35.5538084,129.2836818,3,,,POINT (129.2836818 35.5538084)
113,436418037,35.5545562,129.2807328,4,,,POINT (129.2807328 35.5545562)
114,436418043,35.5557763,129.2760143,4,,traffic_signals,POINT (129.2760143 35.5557763)
115,436418046,35.5578627,129.27309,4,,,POINT (129.27309 35.5578627)
116,436418049,35.5592727,129.27118,3,,,POINT (129.27118 35.5592727)
117,436418058,35.5615904,129.2691459,3,,,POINT (129.2691459 35.5615904)
118,436418066,35.5633527,129.2667507,3,,,POINT (129.2667507 35.5633527)
119,436418075,35.5666927,129.26612,3,,,POINT (129.26612 35.5666927)
120,436418134,35.5872397,129.267054,4,,,POINT (129.267054 35.5872397)
121,436418139,35.4935941,129.2936289,3,,,POINT (129.2936289 35.4935941)
122,436418326,35.5223076,129.2653193,3,,,POINT (129.2653193 35.5223076)
123,436418350,35.5236937,129.2617776,3,,,POINT (129.2617776 35.5236937)
124,436418464,35.59888,129.27542,3,,,POINT (129.27542 35.59888)
125,436418483,35.6041205,129.2804078,3,,,POINT (129.2804078 35.6041205)
126,436418491,35.6092552,129.2797239,3,,,POINT (129.2797239 35.6092552)
127,436418535,35.6186462,129.2845503,3,,,POINT (129.2845503 35.6186462)
128,436418546,35.6210496,129.2863563,3,,,POINT (129.2863563 35.6210496)
129,436418557,35.6228994,129.2861387,3,,,POINT (129.2861387 35.6228994)
130,436418601,35.6419122,129.2875415,3,,,POINT (129.2875415 35.6419122)
131,436418603,35.6433222,129.2875928,3,,,POINT (129.2875928 35.6433222)
132,436419384,35.521613,129.3112538,3,,,POINT (129.3112538 35.521613)
133,436495311,35.5542435,129.2670539,3,,,POINT (129.2670539 35.5542435)
134,436495312,35.554815,129.265413,4,,traffic_signals,POINT (129.265413 35.554815)
135,436495369,35.5715629,129.2296617,4,,,POINT (129.2296617 35.5715629)
136,436495375,35.5738127,129.22164,3,,,POINT (129.22164 35.5738127)
137,436495396,35.5722657,129.2087731,3,,,POINT (129.2087731 35.5722657)
138,436495399,35.5720626,129.2022009,4,,,POINT (129.2022009 35.5720626)
139,436495423,35.5685351,129.1957854,3,,,POINT (129.1957854 35.5685351)
140,436495451,35.54691,129.15157,3,,,POINT (129.15157 35.54691)
141,436495463,35.5714198,129.1307157,3,,,POINT (129.1307157 35.5714198)
142,436495478,35.5952798,129.0941616,4,,,POINT (129.0941616 35.5952798)
143,436495492,35.60024,129.08405,3,,,POINT (129.08405 35.60024)
144,436495496,35.60177,129.08121,3,,,POINT (129.08121 35.60177)
145,436495497,35.60216,129.08082,3,,,POINT (129.08082 35.60216)
146,436495503,35.6034391,129.0799821,3,,,POINT (129.0799821 35.6034391)
147,436495532,35.6109652,129.0749377,2,,,POINT (129.0749377 35.6109652)
148,436495533,35.6110857,129.074828,3,,,POINT (129.074828 35.6110857)
149,436495561,35.6160194,129.0655279,3,,,POINT (129.0655279 35.6160194)
150,436495564,35.6157833,129.0645473,3,,,POINT (129.0645473 35.6157833)
151,436495763,35.6167523,129.0489148,3,,,POINT (129.0489148 35.6167523)
152,436503731,35.6179535,129.0392621,3,,,POINT (129.0392621 35.6179535)
153,436503735,35.6175142,129.0392661,3,,,POINT (129.0392661 35.6175142)
154,436504068,35.59546,129.0315,3,,,POINT (129.0315 35.59546)
155,436560957,35.3470865,129.3210905,3,,,POINT (129.3210905 35.3470865)
156,436560970,35.3505,129.32706,3,,,POINT (129.32706 35.3505)
157,436560974,35.3508432,129.3297516,3,,,POINT (129.3297516 35.3508432)
158,436560994,35.35689,129.33451,3,,,POINT (129.33451 35.35689)
159,436561008,35.3574969,129.3403948,3,,,POINT (129.3403948 35.3574969)
160,436561035,35.3561244,129.3468833,3,,,POINT (129.3468833 35.3561244)
161,436561051,35.3593025,129.3554731,3,,,POINT (129.3554731 35.3593025)
162,436561054,35.36082,129.35498,3,,,POINT (129.35498 35.36082)
163,436561138,35.3844506,129.3411454,4,,,POINT (129.3411454 35.3844506)
164,436561142,35.3853441,129.3406768,3,,,POINT (129.3406768 35.3853441)
165,436561183,35.3923072,129.3328427,3,,,POINT (129.3328427 35.3923072)
166,436561188,35.3935013,129.3334346,3,,,POINT (129.3334346 35.3935013)
167,436561258,35.41653,129.35135,3,,,POINT (129.35135 35.41653)
168,436561280,35.4444104,129.3494515,4,,,POINT (129.3494515 35.4444104)
169,436561287,35.44662,129.34685,3,,,POINT (129.34685 35.44662)
170,436561295,35.4523251,129.3456435,4,,,POINT (129.3456435 35.4523251)
171,436561302,35.4617462,129.3438575,3,,traffic_signals,POINT (129.3438575 35.4617462)
172,436561306,35.46174,129.33405,3,,traffic_signals,POINT (129.33405 35.46174)
173,436561335,35.46748,129.32501,3,,traffic_signals,POINT (129.32501 35.46748)
174,436561342,35.46801,129.3215473,3,,,POINT (129.3215473 35.46801)
175,436561351,35.46916,129.31794,3,,,POINT (129.31794 35.46916)
176,436561477,35.4864042,129.3080212,3,,,POINT (129.3080212 35.4864042)
177,436561508,35.4957857,129.3060165,3,,traffic_signals,POINT (129.3060165 35.4957857)
178,436561540,35.5033371,129.3087205,4,,traffic_signals,POINT (129.3087205 35.5033371)
179,436578717,35.5790317,129.3422804,3,,traffic_signals,POINT (129.3422804 35.5790317)
180,436578718,35.57939,129.34247,3,,,POINT (129.34247 35.57939)
181,436578729,35.5806737,129.3449305,3,,,POINT (129.3449305 35.5806737)
182,436578734,35.5806808,129.3480757,4,,traffic_signals,POINT (129.3480757 35.5806808)
183,436578785,35.5810082,129.3671178,3,,traffic_signals,POINT (129.3671178 35.5810082)
184,436578801,35.5780016,129.3785063,3,,,POINT (129.3785063 35.5780016)
185,436578932,35.5885609,129.4149537,3,,,POINT (129.4149537 35.5885609)
186,436578944,35.5895141,129.4185747,3,,,POINT (129.4185747 35.5895141)
187,436578973,35.5921499,129.4295143,3,,,POINT (129.4295143 35.5921499)
188,436579020,35.6047219,129.4328693,3,,,POINT (129.4328693 35.6047219)
189,436579050,35.61275,129.44445,3,,,POINT (129.44445 35.61275)
190,436579081,35.62089,129.44648,3,,,POINT (129.44648 35.62089)
191,436579101,35.62498,129.44269,3,,,POINT (129.44269 35.62498)
192,436579118,35.63311,129.44012,3,,,POINT (129.44012 35.63311)
193,436579124,35.63421,129.44144,3,,,POINT (129.44144 35.63421)
194,436579130,35.6351898,129.4419288,3,,,POINT (129.4419288 35.6351898)
195,436579132,35.63555,129.44175,3,,,POINT (129.44175 35.63555)
196,436579141,35.63879,129.4402,3,,,POINT (129.4402 35.63879)
197,436579144,35.63972,129.44018,4,,,POINT (129.44018 35.63972)
198,436579153,35.64534,129.4414,3,,,POINT (129.4414 35.64534)
199,436581001,35.5547952,129.3092117,3,,,POINT (129.3092117 35.5547952)
200,436581009,35.557374,129.3104714,3,,,POINT (129.3104714 35.557374)
201,436581010,35.55777,129.31133,3,,,POINT (129.31133 35.55777)
202,436581011,35.55817,129.31216,3,,,POINT (129.31216 35.55817)
203,436581012,35.55853,129.31288,3,,,POINT (129.31288 35.55853)
204,436581014,35.55908,129.31397,3,,,POINT (129.31397 35.55908)
205,436581016,35.55944,129.31475,4,,,POINT (129.31475 35.55944)
206,436581021,35.5613957,129.3186592,3,,,POINT (129.3186592 35.5613957)
207,436596886,35.50023,129.09219,3,,,POINT (129.09219 35.50023)
208,436596893,35.5115574,129.0954547,4,,traffic_signals,POINT (129.0954547 35.5115574)
209,436596990,35.54627,129.11442,4,,traffic_signals,POINT (129.11442 35.54627)
210,436596995,35.5481373,129.1154995,5,,traffic_signals,POINT (129.1154995 35.5481373)
211,436596999,35.5489104,129.1158373,3,,traffic_signals,POINT (129.1158373 35.5489104)
212,436597021,35.555609,129.1194219,3,,,POINT (129.1194219 35.555609)
213,436597026,35.5577,129.12266,3,,,POINT (129.12266 35.5577)
214,436597036,35.5592793,129.1250973,3,,,POINT (129.1250973 35.5592793)
215,436597046,35.559494,129.1253317,3,,,POINT (129.1253317 35.559494)
216,436597048,35.5601,129.1258,3,,,POINT (129.1258 35.5601)
217,436597083,35.56936,129.12864,3,,,POINT (129.12864 35.56936)
218,436597091,35.57206,129.12947,3,,,POINT (129.12947 35.57206)
219,436597098,35.57511,129.13085,3,,,POINT (129.13085 35.57511)
220,436597122,35.5884457,129.1336387,3,,,POINT (129.1336387 35.5884457)
221,436597189,35.6135144,129.147251,3,,,POINT (129.147251 35.6135144)
222,436597390,35.6840723,129.1839407,3,,,POINT (129.1839407 35.6840723)
223,436597727,35.7071742,129.1958835,3,,,POINT (129.1958835 35.7071742)
224,436725499,35.46206,129.20709,3,,,POINT (129.20709 35.46206)
225,436725501,35.46339,129.20771,4,,,POINT (129.20771 35.46339)
226,436725511,35.4668912,129.211995,3,,,POINT (129.211995 35.4668912)
227,436725521,35.4724574,129.2185649,3,,,POINT (129.2185649 35.4724574)
228,436725523,35.4727619,129.2188166,3,,,POINT (129.2188166 35.4727619)
229,436725528,35.4745068,129.2195732,4,,traffic_signals,POINT (129.2195732 35.4745068)
230,436725792,35.4867055,129.2192459,3,,,POINT (129.2192459 35.4867055)
231,436725809,35.4921118,129.229216,3,,,POINT (129.229216 35.4921118)
232,436725816,35.4992599,129.2299227,3,,,POINT (129.2299227 35.4992599)
233,436725846,35.5126369,129.2371647,3,,,POINT (129.2371647 35.5126369)
234,436725859,35.5229105,129.2437643,3,,traffic_signals,POINT (129.2437643 35.5229105)
235,436725882,35.5359857,129.254217,4,,traffic_signals,POINT (129.254217 35.5359857)
236,436725886,35.5371695,129.2548499,3,,traffic_signals,POINT (129.2548499 35.5371695)
237,436725887,35.5404985,129.2578097,3,,traffic_signals,POINT (129.2578097 35.5404985)
238,436725895,35.5475058,129.2622016,3,,,POINT (129.2622016 35.5475058)
239,436725928,35.55223,129.26802,3,,,POINT (129.26802 35.55223)
240,436725929,35.5523012,129.2682837,3,,,POINT (129.2682837 35.5523012)
241,436725931,35.5524939,129.2689945,3,,,POINT (129.2689945 35.5524939)
242,436725939,35.5530084,129.2706042,4,,,POINT (129.2706042 35.5530084)
243,436725954,35.55792,129.28152,3,,,POINT (129.28152 35.55792)
244,436725961,35.55736,129.2844,3,,,POINT (129.2844 35.55736)
245,436725964,35.5566,129.28652,3,,,POINT (129.28652 35.5566)
246,436725979,35.5596815,129.2977638,3,,,POINT (129.2977638 35.5596815)
247,436725987,35.5616748,129.3036252,3,,,POINT (129.3036252 35.5616748)
248,436725994,35.5609047,129.3062358,3,,,POINT (129.3062358 35.5609047)
249,436726003,35.5618474,129.3094803,3,,,POINT (129.3094803 35.5618474)
250,436726009,35.5624693,129.316388,4,,,POINT (129.316388 35.5624693)
251,436737423,35.6325,129.34562,3,,,POINT (129.34562 35.6325)
252,436737501,35.654879,129.3427339,3,,,POINT (129.3427339 35.654879)
253,436737505,35.6568687,129.3412397,4,,traffic_signals,POINT (129.3412397 35.6568687)
254,436738063,35.5623033,129.3220687,4,,traffic_signals,POINT (129.3220687 35.5623033)
255,436738069,35.56319,129.32657,4,,traffic_signals,POINT (129.32657 35.56319)
256,436738079,35.56471,129.32815,3,,,POINT (129.32815 35.56471)
257,436738087,35.56638,129.32923,3,,,POINT (129.32923 35.56638)
258,436738173,35.57242,129.33603,3,,traffic_signals,POINT (129.33603 35.57242)
259,436738199,35.5745047,129.338883,4,,,POINT (129.338883 35.5745047)
260,436738222,35.5792355,129.34224,3,,,POINT (129.34224 35.5792355)
261,436738223,35.5794152,129.3419549,3,,,POINT (129.3419549 35.5794152)
262,436738240,35.58421,129.34459,4,,,POINT (129.34459 35.58421)
263,436738250,35.58639,129.34595,3,,,POINT (129.34595 35.58639)
264,436738268,35.5905045,129.3472754,3,,,POINT (129.3472754 35.5905045)
265,436739011,35.5616507,129.3040396,3,,,POINT (129.3040396 35.5616507)
266,436739012,35.5616383,129.3042627,3,,,POINT (129.3042627 35.5616383)
267,436773091,35.53267,129.31499,3,,,POINT (129.31499 35.53267)
268,436773093,35.53354,129.31843,4,,,POINT (129.31843 35.53354)
269,436773094,35.532236,129.318926,3,,,POINT (129.318926 35.532236)
270,436773098,35.532302,129.3159499,3,,,POINT (129.3159499 35.532302)
271,436773099,35.5328706,129.3157359,3,,,POINT (129.3157359 35.5328706)
272,436773105,35.5576815,129.2639359,3,,,POINT (129.2639359 35.5576815)
273,436773107,35.556085,129.2627065,4,,traffic_signals,POINT (129.2627065 35.556085)
274,436773108,35.5579465,129.1203138,3,,,POINT (129.1203138 35.5579465)
275,436773111,35.5589941,129.1181432,3,,,POINT (129.1181432 35.5589941)
276,436773115,35.5606264,129.1187168,4,,,POINT (129.1187168 35.5606264)
277,436773116,35.5607671,129.1181197,4,,,POINT (129.1181197 35.5607671)
278,436773117,35.5612114,129.1162336,4,,,POINT (129.1162336 35.5612114)
279,436773118,35.5600516,129.1159284,4,,,POINT (129.1159284 35.5600516)
280,436773119,35.5591171,129.1156796,3,,,POINT (129.1156796 35.5591171)
281,436773121,35.5590992,129.113587,4,,,POINT (129.113587 35.5590992)
282,436773123,35.55944,129.11224,4,,,POINT (129.11224 35.55944)
283,436773125,35.5564958,129.1123116,3,,,POINT (129.1123116 35.5564958)
284,436773126,35.5558878,129.1148102,4,,,POINT (129.1148102 35.5558878)
285,436773127,35.554676,129.1144887,4,,,POINT (129.1144887 35.554676)
286,436773129,35.5526892,129.1139469,3,,,POINT (129.1139469 35.5526892)
287,436773132,35.5534699,129.1152906,3,,,POINT (129.1152906 35.5534699)
288,436773133,35.5543668,129.1158629,3,,,POINT (129.1158629 35.5543668)
289,436773135,35.5542289,129.1164761,3,,,POINT (129.1164761 35.5542289)
290,436773137,35.5558692,129.1170488,4,,,POINT (129.1170488 35.5558692)
291,436773138,35.5555526,129.1183016,3,,,POINT (129.1183016 35.5555526)
292,436773139,35.5564301,129.1186122,4,,,POINT (129.1186122 35.5564301)
293,436773140,35.5572409,129.1188992,4,,,POINT (129.1188992 35.5572409)
294,436773141,35.5575518,129.1176364,4,,,POINT (129.1176364 35.5575518)
295,436773142,35.5585356,129.1179821,4,,,POINT (129.1179821 35.5585356)
296,436773143,35.5586864,129.1173848,3,,,POINT (129.1173848 35.5586864)
297,436773145,35.5583316,129.116674,4,,,POINT (129.116674 35.5583316)
298,436773147,35.5577224,129.1190748,4,,,POINT (129.1190748 35.5577224)
299,436773148,35.5574799,129.1200306,3,,,POINT (129.1200306 35.5574799)
300,436773150,35.5539462,129.117733,3,,,POINT (129.117733 35.5539462)
301,436773151,35.5542956,129.1178567,3,,,POINT (129.1178567 35.5542956)
302,436773153,35.5570334,129.1197418,3,,,POINT (129.1197418 35.5570334)
303,436773155,35.5582143,129.1192537,4,,,POINT (129.1192537 35.5582143)
304,436773156,35.5586703,129.1194197,3,,,POINT (129.1194197 35.5586703)
305,436773157,35.570476,129.2412907,3,,,POINT (129.2412907 35.570476)
306,436773160,35.5703158,129.2403876,3,,,POINT (129.2403876 35.5703158)
307,436773161,35.5705,129.239,3,,,POINT (129.239 35.5705)
308,436773162,35.57068,129.23764,3,,,POINT (129.23764 35.57068)
309,436773163,35.571119,129.2377097,3,,,POINT (129.2377097 35.571119)
310,436773196,35.5697564,129.2417298,3,,,POINT (129.2417298 35.5697564)
311,436773198,35.4149257,129.2840096,3,,,POINT (129.2840096 35.4149257)
312,436773203,35.4166409,129.2810226,4,,,POINT (129.2810226 35.4166409)
313,436773205,35.4160688,129.2802999,5,,,POINT (129.2802999 35.4160688)
314,436773225,35.57022,129.23755,4,,,POINT (129.23755 35.57022)
315,436773227,35.5069169,129.4241852,4,,,POINT (129.4241852 35.5069169)
316,436773228,35.5105073,129.424733,4,,,POINT (129.424733 35.5105073)
317,436773230,35.5134005,129.4251746,4,,,POINT (129.4251746 35.5134005)
318,436773231,35.5151335,129.4254252,4,,,POINT (129.4254252 35.5151335)
319,436773234,35.4984907,129.4192864,3,,,POINT (129.4192864 35.4984907)
320,436773237,35.4987393,129.4205718,4,,,POINT (129.4205718 35.4987393)
321,436773241,35.49809,129.42433,3,,,POINT (129.42433 35.49809)
322,436773242,35.4974867,129.4256824,3,,,POINT (129.4256824 35.4974867)
323,436773248,35.499207,129.4282497,4,,traffic_signals,POINT (129.4282497 35.499207)
324,436773326,35.4532,129.17943,3,,,POINT (129.17943 35.4532)
325,436773412,35.48942,129.17835,3,,,POINT (129.17835 35.48942)
326,436773422,35.491089,129.1790766,3,,,POINT (129.1790766 35.491089)
327,436774619,35.5382425,129.277958,4,,traffic_signals,POINT (129.277958 35.5382425)
328,436774622,35.5382413,129.2754931,3,,,POINT (129.2754931 35.5382413)
329,436774629,35.5354037,129.2963104,3,,,POINT (129.2963104 35.5354037)
330,436774632,35.53552,129.29571,4,,,POINT (129.29571 35.53552)
331,436774633,35.5549266,129.2595844,3,,,POINT (129.2595844 35.5549266)
332,436774645,35.5548328,129.2608097,3,,,POINT (129.2608097 35.5548328)
333,436774647,35.5551564,129.2621295,3,,,POINT (129.2621295 35.5551564)
334,436774648,35.5553769,129.2616227,3,,,POINT (129.2616227 35.5553769)
335,436774651,35.5553077,129.261155,3,,,POINT (129.261155 35.5553077)
336,436774654,35.5553743,129.2607734,3,,,POINT (129.2607734 35.5553743)
337,436774659,35.4772218,129.40884,3,,,POINT (129.40884 35.4772218)
338,436774662,35.47605,129.4089,3,,,POINT (129.4089 35.47605)
339,436774664,35.55225,129.29724,4,,,POINT (129.29724 35.55225)
340,436774666,35.5522613,129.2991194,1,,,POINT (129.2991194 35.5522613)
341,436774668,35.5526843,129.2974513,3,,,POINT (129.2974513 35.5526843)
342,436774705,35.3457619,129.3132407,3,,,POINT (129.3132407 35.3457619)
343,436774714,35.3467664,129.3196989,3,,,POINT (129.3196989 35.3467664)
344,436774722,35.34952,129.31871,1,,,POINT (129.31871 35.34952)
345,436774752,35.4925777,129.2953455,3,,,POINT (129.2953455 35.4925777)
346,436774756,35.51435,129.31018,4,,,POINT (129.31018 35.51435)
347,436774757,35.5102,129.30939,4,,,POINT (129.30939 35.5102)
348,436774758,35.509,129.30928,4,,,POINT (129.30928 35.509)
349,436774759,35.509,129.30871,3,,,POINT (129.30871 35.509)
350,436774772,35.54908,129.32572,4,,traffic_signals,POINT (129.32572 35.54908)
351,436774773,35.54457,129.32888,3,,,POINT (129.32888 35.54457)
352,436774779,35.5389619,129.3439419,3,,,POINT (129.3439419 35.5389619)
353,436774780,35.5390103,129.3422497,3,,,POINT (129.3422497 35.5390103)
354,436774785,35.54462,129.3405,3,,,POINT (129.3405 35.54462)
355,436774786,35.5448367,129.3377692,3,,,POINT (129.3377692 35.5448367)
356,436774790,35.5442115,129.3376996,4,,,POINT (129.3376996 35.5442115)
357,436774799,35.561169,129.2309005,3,,,POINT (129.2309005 35.561169)
358,436774805,35.56179,129.22946,4,,,POINT (129.22946 35.56179)
359,436774808,35.56146,129.22812,3,,,POINT (129.22812 35.56146)
360,436774809,35.56087,129.22545,3,,,POINT (129.22545 35.56087)
361,436774811,35.560732,129.2225793,3,,,POINT (129.2225793 35.560732)
